max -1.05x + -2.26y + 0.11z
0.35x + 0.14y + 4.74z <= 646.7
-0.93x + -3.09y + -4.1z <= 544.11
6.09x + -6.14y + -3.69z <= 860.02
8.74x + 5.02y + -7.79z <= 498.05
9.51x + -1.45y + -5.74z <= 623.63
4.85x + -6.57y + 1.51z <= 804.15
-1.16x + 0.91y + -5.9z <= 624.74
-4.06x + -1.64y + 4.11z <= 964.94
-9.23x + -8.09y + -0.76z <= 803.95
2.2x + -7.02y + -8.1z <= 740.24
8.1x + 0.05y + -5.42z <= 979.31
-0.17x + 9.3y + 5.69z <= 707.02
-6.9x + -3.07y + 2.41z <= 844.99
-4.7x + 8.07y + -1.91z <= 451.51
8.19x + -6.49y + 6.35z <= 352.09
-3.57x + -9.66y + -4.81z <= 337.31
8.16x + 2.68y + -10.0z <= 822.77
-0.55x + -5.11y + 9.92z <= 246.76
-6.51x + -4.05y + 2.82z <= 429.56
-6.57x + 2.56y + -6.05z <= 337.48
-6.85x + -9.19y + 7.84z <= 830.35
9.48x + -7.53y + -9.5z <= 806.28
-6.19x + 5.69y + 0.58z <= 350.21
-1.26x + 2.43y + 9.81z <= 633.44
-4.6x + 4.35y + 4.68z <= 204.77
9.93x + -6.5y + 0.23z <= 798.67
9.8x + -0.69y + -8.27z <= 284.21
5.2x + 8.81y + -9.41z <= 601.47
-2.77x + -3.23y + -9.13z <= 282.98
0.18x + 5.51y + -8.36z <= 849.47
5.33x + 2.77y + 8.14z <= 793.01
3.06x + 6.86y + -8.61z <= 848.44
7.71x + -1.57y + 6.32z <= 483.48
-5.78x + -5.33y + -0.41z <= 205.03
0.76x + -7.61y + -1.96z <= 298.45
7.39x + 1.69y + -0.64z <= 482.02
-6.25x + -9.32y + -5.13z <= 921.55
-1.56x + -7.12y + -7.97z <= 398.37
-2.77x + -5.73y + 0.16z <= 201.49
-8.04x + 3.15y + -0.15z <= 824.41
2.43x + -8.76y + -8.13z <= 528.68
-4.35x + -4.13y + 4.81z <= 321.07
4.48x + 2.18y + 6.62z <= 912.46
5.1x + 8.03y + -9.56z <= 940.51
0.76x + -4.16y + 4.86z <= 501.56
-5.19x + 0.81y + -8.76z <= 313.37
-4.94x + -5.29y + 8.57z <= 571.93
3.94x + 3.04y + 4.19z <= 362.14
-1.02x + -0.56y + 8.39z <= 656.88
3.28x + 0.27y + -0.41z <= 908.83
-4.18x + 3.49y + 5.8z <= 636.55
-6.56x + 5.49y + 1.37z <= 155.92
-4.43x + 8.23y + 9.52z <= 852.39
-7.15x + 3.93y + -8.81z <= 280.79
-5.19x + 7.57y + -7.86z <= 867.02
3.41x + 6.49y + -8.44z <= 586.29
1.88x + 5.52y + 0.25z <= 888.29
-3.61x + 6.28y + 9.12z <= 125.95
-8.07x + 7.67y + 4.44z <= 863.03
5.68x + 8.28y + -3.27z <= 964.65
-0.45x + -8.56y + 1.6z <= 126.19
4.34x + 9.48y + 1.73z <= 620.33
9.55x + -1.08y + 9.94z <= 626.24
2.92x + 3.55y + 8.84z <= 971.75
6.84x + -5.46y + -5.32z <= 757.06
-8.66x + 9.52y + -4.84z <= 920.45
5.23x + 8.11y + -2.82z <= 426.1
-2.31x + 9.12y + -9.53z <= 224.0
-9.53x + -4.55y + 5.59z <= 871.24
6.7x + 0.3y + 6.0z <= 913.79
1.45x + -7.74y + 1.28z <= 815.37
3.97x + 5.54y + -8.92z <= 733.12
4.69x + 4.66y + -0.49z <= 487.07
-4.74x + -4.71y + 7.03z <= 815.52
-6.97x + 6.49y + 7.17z <= 863.04
-6.6x + 6.04y + 1.49z <= 755.17
6.05x + 0.14y + -7.46z <= 650.64
8.8x + 7.58y + -0.23z <= 661.69
8.65x + 0.24y + -7.53z <= 327.49
6.82x + 1.56y + -4.47z <= 857.57
9.41x + 0.63y + 4.66z <= 197.84
-5.5x + 2.54y + 1.11z <= 133.71
8.83x + 6.93y + -0.15z <= 109.97
9.02x + 2.71y + -9.55z <= 404.61
2.84x + 3.52y + -5.12z <= 760.2
-6.79x + 6.22y + -5.52z <= 828.37
4.78x + -6.54y + 9.79z <= 710.8
6.72x + -4.76y + 0.93z <= 968.22
9.94x + 6.06y + 2.22z <= 951.54
0.96x + 8.52y + 2.8z <= 673.75
3.94x + 2.77y + 8.76z <= 482.02
0.42x + -7.05y + 4.84z <= 607.19
8.23x + 7.7y + 7.1z <= 686.06
-9.81x + 5.31y + 8.77z <= 775.45
9.46x + 4.56y + 7.3z <= 755.38
8.74x + 2.86y + 3.35z <= 160.66
5.82x + 8.73y + 3.87z <= 682.02
3.61x + -7.03y + 2.37z <= 280.74
-1.39x + -8.41y + 3.29z <= 301.1
-5.22x + -1.77y + -0.16z <= 956.59
4.94x + 1.8y + -5.48z <= 493.18
3.43x + -2.99y + -0.9z <= 226.95
4.09x + -6.07y + 3.01z <= 520.33
-9.5x + -8.0y + 0.05z <= 641.68
-5.18x + 0.91y + 4.97z <= 286.99
-0.84x + -6.09y + 2.58z <= 439.79
-8.0x + -5.7y + 0.14z <= 419.81
2.32x + 0.57y + -2.56z <= 951.85
-7.24x + 0.55y + 5.03z <= 842.94
-7.09x + 2.43y + -9.09z <= 390.05
-3.16x + -2.44y + -7.41z <= 485.23
3.56x + -2.7y + 3.45z <= 234.68
-3.96x + -3.81y + 6.41z <= 937.95
8.89x + -3.71y + 3.07z <= 204.32
7.51x + -5.25y + 0.9z <= 531.56
-2.12x + -3.41y + -1.13z <= 614.54
-7.59x + -0.91y + -4.09z <= 767.7
-6.27x + -7.91y + 3.77z <= 887.25
-1.12x + -9.68y + 8.43z <= 936.71
1.56x + 0.38y + -4.98z <= 263.89
7.15x + 1.71y + -4.6z <= 512.76
-3.52x + -5.74y + 9.46z <= 214.59
-0.29x + -6.37y + -3.88z <= 556.33
-8.52x + -2.69y + -0.93z <= 918.83
4.61x + 2.4y + -3.95z <= 353.21
-4.72x + 7.23y + -0.54z <= 110.35
-8.73x + -1.9y + -2.9z <= 754.01
0.74x + -4.36y + -9.35z <= 614.01
-0.24x + 5.31y + -2.99z <= 141.84
-0.72x + -8.33y + -8.51z <= 476.55
6.96x + 2.3y + -5.96z <= 453.86
-9.28x + -1.66y + 2.28z <= 803.8
8.16x + -1.86y + -6.13z <= 910.64
7.21x + 3.71y + -5.43z <= 490.68
9.09x + 9.54y + -1.32z <= 169.57
1.46x + 2.22y + 9.37z <= 583.73
-3.91x + 2.15y + 5.39z <= 264.16
-8.38x + 9.65y + -7.38z <= 642.87
6.59x + -8.11y + 9.95z <= 482.9
0.54x + -3.82y + -8.57z <= 460.41
-9.17x + -5.55y + -4.02z <= 966.94
-0.04x + -7.05y + 0.59z <= 588.14
-2.2x + -3.96y + -7.46z <= 290.39
-9.14x + 0.08y + -9.33z <= 490.86
-9.34x + -7.17y + 8.03z <= 650.05
-0.72x + 8.46y + -4.58z <= 923.69
4.27x + 5.13y + 3.38z <= 345.88
3.15x + -4.72y + -8.55z <= 819.62
-0.11x + 9.73y + 9.54z <= 857.9
-9.29x + 6.5y + -2.39z <= 489.68
4.7x + -4.87y + -8.19z <= 684.17
1.7x + -0.83y + 8.77z <= 623.45
-0.11x + 6.62y + -9.91z <= 706.26
-4.71x + 4.51y + 7.12z <= 764.01
4.06x + -3.98y + 6.81z <= 746.47
-9.37x + -7.27y + -7.14z <= 899.37
-6.69x + -8.93y + -9.26z <= 878.06
1.66x + -2.45y + -2.71z <= 654.34
0.18x + 7.93y + -3.84z <= 500.31
5.56x + 6.09y + 6.02z <= 912.7
6.13x + -9.71y + 6.93z <= 591.45
-9.22x + -4.58y + 3.28z <= 230.0
-2.08x + -8.78y + -9.87z <= 162.65
-6.24x + 1.73y + -9.08z <= 588.06
-9.81x + 0.11y + -3.59z <= 689.58
4.32x + -1.58y + 2.42z <= 785.07
7.93x + 7.29y + -4.59z <= 268.84
-3.87x + -5.95y + 0.28z <= 628.59
4.8x + -7.32y + 2.24z <= 119.76
9.08x + -6.64y + -1.17z <= 441.88
-0.38x + -6.58y + 1.6z <= 859.68
-2.16x + -4.0y + 3.98z <= 624.29
6.48x + -8.23y + 2.36z <= 201.59
0.67x + 5.42y + 4.84z <= 628.76
-1.33x + 2.59y + 8.25z <= 329.08
6.25x + -3.95y + -5.09z <= 537.03
-3.02x + 7.41y + 9.7z <= 505.58
-9.24x + -0.39y + 6.73z <= 232.3
9.85x + -8.13y + 7.45z <= 194.72
3.7x + -1.62y + 6.05z <= 535.2
-4.05x + -5.6y + 0.93z <= 123.28
6.47x + 8.25y + 3.91z <= 894.83
-4.77x + -5.21y + 4.34z <= 303.7
-1.02x + 5.98y + -1.39z <= 451.55
-4.58x + 9.7y + 1.23z <= 513.3
2.54x + -7.38y + 0.52z <= 628.23
4.08x + -9.74y + -8.23z <= 977.22
-8.59x + -6.92y + -2.48z <= 784.3
9.09x + -2.86y + 3.1z <= 525.45
-6.3x + 2.08y + -5.48z <= 827.79
-9.5x + 2.28y + -0.44z <= 627.85
7.47x + 9.82y + -0.97z <= 374.81
-0.42x + -5.33y + -7.15z <= 231.02
-9.14x + 7.8y + -6.47z <= 426.06
-1.77x + 9.67y + 7.88z <= 242.13
0.86x + 4.68y + 8.36z <= 699.44
-9.19x + -7.03y + 9.9z <= 473.37
4.09x + -8.49y + -7.7z <= 408.58
-7.91x + 0.52y + 4.46z <= 830.65
8.06x + 2.38y + -1.6z <= 940.58
-3.5x + 7.81y + -2.02z <= 349.02
-8.82x + 2.36y + 8.95z <= 709.98
-8.03x + -8.12y + -5.93z <= 847.91
-5.71x + -8.38y + -4.25z <= 501.95
-2.98x + 6.81y + -0.74z <= 582.42
0.62x + 3.83y + 5.26z <= 132.65
5.76x + -0.56y + -7.34z <= 667.38
-5.94x + 0.6y + 2.74z <= 832.08
4.44x + 5.52y + 6.0z <= 161.37
-2.83x + 9.22y + 3.51z <= 782.98
-6.28x + 7.02y + 2.12z <= 341.17
9.17x + 4.0y + -6.26z <= 161.27
10.0x + 7.42y + -6.19z <= 245.99
7.16x + 6.3y + 0.05z <= 368.1
-1.81x + -1.59y + 6.99z <= 333.71
-5.37x + -4.69y + -9.43z <= 485.15
-9.6x + 5.56y + -6.17z <= 280.66
7.79x + -9.46y + -6.02z <= 512.24
2.35x + -7.27y + -6.51z <= 306.72
6.84x + 3.42y + -4.34z <= 644.15
0.26x + 3.7y + -8.16z <= 259.87
-4.94x + -0.98y + 4.55z <= 349.15
9.67x + -4.93y + -3.48z <= 278.95
1.87x + 7.88y + -9.31z <= 881.5
5.36x + 9.28y + -2.49z <= 890.44
-7.22x + 9.97y + -0.11z <= 979.03
-3.93x + -9.89y + 7.83z <= 894.68
-0.77x + 3.04y + -2.06z <= 887.52
-4.63x + 6.34y + -7.29z <= 495.16
-1.29x + -7.24y + -8.81z <= 365.42
2.52x + -7.25y + 7.77z <= 433.68
-3.64x + -4.24y + -6.2z <= 908.98
-0.14x + 0.21y + 8.83z <= 774.99
-1.73x + 2.69y + 6.84z <= 874.09
-9.54x + 6.67y + 2.05z <= 769.05
-3.1x + 1.02y + -8.23z <= 202.69
-4.53x + 8.32y + -9.12z <= 591.04
0.75x + -0.04y + -4.32z <= 674.17
-0.11x + -3.37y + 5.81z <= 481.67
6.03x + -9.77y + -7.81z <= 415.16
-3.47x + -1.93y + -8.62z <= 432.37
4.09x + 5.04y + 9.58z <= 660.07
-2.82x + 5.06y + 1.15z <= 949.66
-6.15x + -8.97y + -5.43z <= 302.4
8.38x + 9.65y + -2.25z <= 202.97
0.63x + 0.57y + 6.59z <= 311.88
1.82x + -6.62y + 3.91z <= 379.26
6.06x + 9.41y + -9.0z <= 211.33
-0.03x + 4.83y + 3.83z <= 248.79
5.97x + 5.78y + 6.99z <= 797.78
-4.58x + -8.56y + -1.83z <= 408.55
-9.46x + 8.06y + -4.23z <= 394.0
8.33x + -2.64y + 7.18z <= 852.04
-2.84x + 3.67y + -8.45z <= 386.33
4.29x + -3.98y + -3.86z <= 166.4
-2.66x + 7.21y + -2.53z <= 377.56
-5.49x + -3.79y + 8.35z <= 209.77
3.84x + 4.38y + 8.12z <= 111.24
-0.16x + 1.56y + 4.1z <= 283.06
-5.29x + -0.21y + 0.53z <= 693.82
-7.53x + -0.26y + -8.39z <= 267.14
-0.85x + -5.87y + 2.63z <= 164.6
6.31x + 1.05y + 8.74z <= 276.43
-1.12x + -2.32y + -2.23z <= 555.34
-4.76x + 9.03y + -1.78z <= 315.79
4.39x + 6.42y + -6.5z <= 787.7
1.89x + 6.81y + -0.13z <= 352.16
-2.38x + 2.7y + -1.02z <= 492.4
1.96x + -4.68y + -9.6z <= 225.64
-3.78x + -6.2y + 4.64z <= 652.52
5.01x + 4.13y + -3.62z <= 386.37
-0.26x + 2.94y + 6.37z <= 680.99
8.57x + 2.77y + 2.43z <= 644.66
-7.29x + -3.09y + -2.69z <= 834.71
3.94x + -5.43y + 2.86z <= 865.59
-6.85x + 1.63y + -7.18z <= 823.19
0.11x + -2.79y + -3.23z <= 376.06
5.7x + -5.55y + -5.17z <= 348.15
-6.75x + 8.32y + 3.18z <= 674.23
6.61x + -5.12y + -6.03z <= 362.16
-4.27x + -5.68y + -9.67z <= 741.07
-9.04x + -5.6y + -5.46z <= 410.13
5.44x + 2.72y + 6.82z <= 367.25
-3.37x + -2.56y + -1.58z <= 892.29
0.36x + -2.76y + 4.59z <= 492.35
-5.38x + -8.0y + 4.46z <= 936.37
7.28x + 3.46y + -8.5z <= 873.89
-1.69x + 7.6y + 9.71z <= 661.38
5.68x + -5.9y + 0.99z <= 463.85
-0.11x + -8.37y + 7.09z <= 895.01
-5.99x + 5.62y + -1.53z <= 917.55
6.7x + 3.48y + -1.78z <= 544.39
7.7x + -9.42y + -6.57z <= 234.13
-1.81x + -2.26y + 9.26z <= 774.04
-5.46x + 0.59y + 6.71z <= 490.1
-7.59x + -8.27y + 0.71z <= 300.34
4.64x + -5.12y + -1.05z <= 385.15
-0.75x + 1.42y + 8.23z <= 460.56
4.4x + -5.63y + -7.98z <= 477.27
-1.64x + -3.27y + -5.7z <= 428.15
-8.03x + -5.87y + 5.25z <= 198.1
8.96x + 1.33y + -5.28z <= 773.73
1.14x + -1.45y + 9.25z <= 831.84
3.44x + -9.4y + 0.06z <= 931.47
2.0x + 4.4y + 8.81z <= 953.44
-5.95x + -0.32y + 9.47z <= 703.85
-9.91x + 3.21y + 3.6z <= 357.86
-3.63x + -1.54y + -4.94z <= 486.6
4.69x + 6.33y + 5.38z <= 403.76
9.13x + 4.2y + -9.12z <= 386.62
0.23x + -6.45y + -0.8z <= 543.6
5.0x + 7.9y + 9.76z <= 766.63
8.33x + -7.26y + 9.86z <= 446.99
-5.08x + -1.27y + -4.54z <= 381.47
7.61x + -4.99y + 4.84z <= 253.73
9.76x + -4.35y + 9.07z <= 519.19
-1.11x + 6.79y + 7.42z <= 684.72
1.02x + 7.8y + -5.97z <= 756.13
-6.54x + 3.38y + -4.34z <= 937.86
5.38x + -1.8y + 1.02z <= 869.99
-4.68x + 9.54y + -8.17z <= 802.43
1.87x + 6.96y + 6.11z <= 943.72
3.96x + 4.45y + -5.23z <= 154.19
-9.64x + 2.82y + 0.34z <= 242.83
4.36x + -4.18y + -5.42z <= 973.41
9.58x + -1.01y + 8.94z <= 750.12
4.59x + 7.49y + 5.99z <= 981.76
3.1x + 0.48y + 3.88z <= 675.69
7.41x + -4.69y + 2.87z <= 313.57
7.74x + -7.85y + -1.5z <= 569.86
-0.31x + -2.65y + -0.9z <= 961.88
3.62x + -2.07y + 8.34z <= 564.32
-9.98x + -2.0y + -4.91z <= 587.92
7.69x + 7.82y + -1.73z <= 344.42
6.36x + 5.52y + 8.69z <= 872.01
-1.56x + 2.23y + 7.05z <= 569.48
4.04x + 4.41y + 6.11z <= 711.77
-4.14x + -1.78y + 3.45z <= 382.94
6.75x + -8.38y + -1.76z <= 845.76
-4.38x + 3.04y + 1.07z <= 136.24
-9.74x + 8.33y + 0.44z <= 183.11
2.05x + -7.8y + 7.25z <= 605.49
-0.85x + 4.46y + -8.82z <= 692.45
-1.64x + 8.47y + 3.87z <= 442.36
-3.35x + 2.84y + -1.84z <= 395.55
7.27x + -7.86y + 3.74z <= 367.88
2.46x + -7.57y + -0.49z <= 449.88
-3.79x + -4.35y + 2.15z <= 755.35
4.01x + -8.12y + 3.67z <= 404.81
-3.12x + 3.53y + 8.44z <= 915.59
-1.92x + 3.23y + -7.39z <= 172.85
2.39x + -4.55y + -8.79z <= 796.29
4.59x + -7.91y + 2.06z <= 809.53
5.71x + 5.79y + -2.62z <= 741.83
-2.3x + -8.36y + -9.87z <= 493.59
-9.75x + -9.57y + 4.92z <= 649.66
-6.38x + -9.51y + 1.07z <= 520.06
-0.18x + -5.34y + -2.2z <= 288.5
-4.69x + 7.11y + -0.94z <= 802.19
-4.17x + -0.99y + 5.4z <= 842.68
1.04x + -7.95y + -9.16z <= 134.23
7.91x + -0.72y + -2.39z <= 904.43
9.0x + 7.67y + 2.43z <= 819.93
6.04x + -2.67y + -9.54z <= 458.31
-5.81x + 7.77y + 4.77z <= 668.43
3.77x + 3.87y + -7.16z <= 207.45
-6.48x + -9.77y + 1.44z <= 550.06
-6.21x + -9.87y + -0.68z <= 705.75
-8.68x + 8.42y + -9.48z <= 915.76
-0.36x + 7.33y + 7.99z <= 123.77
6.75x + -0.16y + -8.02z <= 825.84
-1.87x + -5.47y + -6.15z <= 374.53
-0.59x + -2.56y + -3.67z <= 520.11
5.41x + -3.75y + -8.8z <= 982.81
9.16x + -4.67y + -1.7z <= 760.28
-2.85x + 5.06y + -4.65z <= 354.24
-6.84x + 6.17y + -4.0z <= 267.8
4.32x + 1.73y + -5.57z <= 835.61
9.0x + -6.0y + 1.08z <= 600.46
-1.07x + 0.95y + 8.76z <= 959.35
9.78x + -9.85y + -0.55z <= 300.96
-7.22x + -8.01y + 8.74z <= 314.4
3.54x + -4.63y + -8.31z <= 366.6
5.88x + 4.16y + -4.45z <= 877.0
-9.4x + 4.4y + -1.11z <= 667.93
5.05x + 7.32y + 9.4z <= 854.99
2.59x + 6.07y + -1.19z <= 812.81
0.25x + -8.72y + -0.94z <= 355.71
6.41x + 1.92y + 2.82z <= 230.15
-7.99x + -5.21y + 1.55z <= 144.72
-5.38x + 4.66y + -1.12z <= 697.83
-2.23x + -1.84y + -7.45z <= 615.64
6.47x + -0.57y + 9.73z <= 915.95
2.08x + 5.42y + 7.99z <= 392.0
-7.84x + 9.64y + 9.51z <= 770.11
-4.28x + 3.5y + 3.55z <= 131.98
-6.19x + 5.64y + 5.56z <= 108.9
1.57x + -9.33y + 8.88z <= 675.34
-4.35x + 3.18y + -5.1z <= 768.58
5.4x + 4.66y + 4.44z <= 197.32
-2.38x + -3.46y + 7.14z <= 132.81
-3.93x + 8.46y + 0.66z <= 472.13
-4.64x + 4.76y + 6.35z <= 624.16
3.02x + -7.1y + 8.27z <= 369.45
-0.64x + 5.55y + 4.28z <= 692.37
-9.86x + -0.75y + -0.83z <= 924.33
4.13x + 0.26y + -2.36z <= 684.29
5.89x + 4.96y + 1.44z <= 611.37
-6.44x + -9.4y + -6.41z <= 196.89
1.88x + 6.94y + 1.0z <= 252.02
8.54x + -2.31y + 3.24z <= 545.02
1.27x + 9.31y + -6.99z <= 599.35
6.5x + -9.65y + -6.83z <= 953.39
-7.93x + -2.51y + -8.61z <= 630.65
6.13x + 7.71y + -9.09z <= 432.96
-2.65x + -6.0y + 7.04z <= 984.97
1.42x + -3.27y + 7.78z <= 726.58
7.29x + -5.85y + -5.71z <= 273.13
-7.83x + 5.11y + -4.65z <= 746.73
-5.94x + -5.69y + 4.86z <= 124.38
4.71x + 6.32y + -3.36z <= 101.92
6.62x + -7.35y + 1.46z <= 317.4
1.1x + -5.39y + -1.13z <= 159.98
-5.09x + -9.09y + -8.28z <= 352.54
3.81x + -9.39y + -4.22z <= 790.8
5.09x + 9.13y + -8.2z <= 562.71
4.64x + -6.24y + 6.32z <= 457.56
-2.17x + -8.74y + -3.89z <= 362.44
0.72x + 7.05y + -6.74z <= 406.97
-5.36x + 8.32y + -4.48z <= 700.46
-7.74x + -6.63y + -2.47z <= 146.32
-2.58x + -6.2y + 9.76z <= 642.19
2.64x + 7.92y + -9.14z <= 638.04
2.12x + -9.98y + 6.84z <= 232.22
9.92x + -0.56y + 5.92z <= 174.92
-5.51x + 4.85y + 6.38z <= 797.66
-3.88x + -6.26y + -6.59z <= 859.46
7.99x + -6.03y + 0.73z <= 486.17
1.52x + -1.54y + 0.02z <= 871.86
-6.59x + 4.67y + 0.4z <= 808.37
9.05x + -5.44y + 7.54z <= 362.72
5.88x + -7.28y + 1.9z <= 211.75
0.25x + 9.5y + -5.95z <= 551.66
1.4x + 7.78y + 8.67z <= 425.32
1.93x + 3.07y + 2.67z <= 114.06
4.91x + 9.86y + 2.32z <= 928.14
3.49x + -4.87y + 2.34z <= 182.48
8.75x + -8.62y + 8.27z <= 175.53
-0.67x + 2.8y + 5.55z <= 858.0
5.52x + 8.35y + 6.29z <= 647.83
2.91x + 9.97y + 0.33z <= 882.19
-8.61x + -4.55y + 8.36z <= 818.39
-3.79x + 2.65y + 1.68z <= 363.53
9.12x + 0.47y + -1.82z <= 806.14
4.41x + 9.46y + -3.25z <= 657.99
-4.8x + -7.4y + 5.98z <= 314.38
1.57x + -8.38y + -5.17z <= 540.74
-2.77x + -3.8y + 0.46z <= 954.8
-4.52x + 5.32y + -6.44z <= 154.97
9.73x + -2.15y + -6.08z <= 983.84
-6.16x + -0.66y + -6.21z <= 769.09
-3.78x + 1.05y + 1.35z <= 604.17
3.45x + 5.27y + -1.97z <= 372.04
-3.31x + 3.34y + 4.5z <= 341.27
7.14x + 3.39y + 6.16z <= 259.7
4.78x + -9.49y + -8.58z <= 204.39
-9.66x + -8.14y + -7.32z <= 672.94
8.48x + 4.04y + -6.13z <= 179.7
5.16x + 1.19y + -1.33z <= 503.09
-0.57x + 6.1y + 6.88z <= 350.84
2.04x + 4.69y + 6.12z <= 630.13
-8.21x + 1.18y + 5.49z <= 263.91
9.4x + -6.52y + 3.2z <= 927.32
8.65x + -5.89y + -1.07z <= 258.89
2.56x + -5.52y + 3.84z <= 786.24
-1.47x + -7.6y + 8.34z <= 883.66
-1.98x + -0.23y + -9.02z <= 644.58
-9.45x + -9.93y + 3.4z <= 797.46
-3.87x + -7.96y + -2.55z <= 154.8
8.51x + 2.64y + -6.81z <= 974.27
-4.05x + 2.53y + -4.57z <= 489.74
-9.87x + -6.85y + -3.15z <= 596.63
9.85x + -5.58y + 5.49z <= 642.39
-9.84x + 6.98y + 6.46z <= 911.54
-4.97x + -3.94y + 7.62z <= 674.68
-9.11x + 8.54y + 5.02z <= 216.8
-2.29x + -2.31y + 3.53z <= 915.53
-8.58x + 4.97y + -1.52z <= 348.17
-6.97x + 6.04y + -6.5z <= 697.27
4.97x + -1.96y + -2.64z <= 537.42
6.66x + 1.68y + 1.8z <= 290.3
4.15x + 2.73y + -2.48z <= 338.84
3.92x + 3.12y + 5.87z <= 421.67
-6.81x + -8.42y + 0.61z <= 694.77
6.25x + 2.47y + -2.83z <= 510.71
6.36x + -9.01y + 3.9z <= 444.4
8.98x + 6.4y + 0.24z <= 922.49
-1.93x + 2.71y + 0.53z <= 664.78
1.9x + 9.79y + -4.62z <= 743.14
0.93x + 4.36y + 7.9z <= 860.71
4.18x + -3.38y + 1.53z <= 311.32
5.46x + -1.63y + 4.31z <= 820.64
-0.29x + 2.6y + 4.24z <= 810.95
-3.56x + 0.03y + 8.37z <= 842.66
1.77x + -4.66y + 3.73z <= 783.68
-6.33x + -5.63y + 7.04z <= 180.19
2.16x + -5.12y + 1.73z <= 897.36
-3.73x + 5.88y + 1.62z <= 792.59
-7.91x + -9.38y + 7.36z <= 518.12
-9.74x + -2.43y + 2.09z <= 441.11
2.68x + -9.09y + 4.26z <= 937.11
-7.66x + -4.34y + -4.54z <= 474.52
3.21x + -0.67y + 2.42z <= 167.35
-1.07x + -9.6y + -8.06z <= 799.23
-3.02x + -3.43y + 6.5z <= 863.52
4.71x + -6.77y + 2.49z <= 299.42
8.82x + 9.76y + -6.54z <= 290.58
-6.03x + -1.32y + 8.87z <= 322.04
-6.77x + -2.91y + 5.33z <= 944.08
-8.93x + -0.7y + 5.73z <= 335.37
3.65x + 1.56y + 6.1z <= 320.93
-0.65x + 6.04y + 8.58z <= 661.84
-5.07x + -1.4y + -7.7z <= 377.24
8.46x + -6.96y + 8.39z <= 334.16
1.99x + 0.86y + -7.6z <= 778.1
1.34x + -6.86y + 1.55z <= 270.62
-5.05x + 2.28y + -7.58z <= 602.48
6.87x + 8.41y + 4.81z <= 732.97
-4.9x + -9.28y + 9.84z <= 801.63
1.21x + 5.11y + 6.12z <= 844.84
9.32x + 0.8y + 4.49z <= 552.46
-5.77x + 3.86y + -7.62z <= 503.7
-7.66x + 6.26y + -0.21z <= 195.47
8.39x + 7.15y + -6.43z <= 265.25
-4.45x + 9.75y + 9.7z <= 879.5
-8.5x + -3.15y + -1.71z <= 772.41
0.08x + -1.8y + 3.86z <= 174.85
3.71x + -9.18y + 6.34z <= 557.09
-8.33x + -2.03y + 1.03z <= 391.0
-4.99x + -5.57y + -6.65z <= 535.25
-9.0x + 9.93y + -8.26z <= 248.16
-6.15x + 3.95y + -5.92z <= 668.01
-0.21x + 6.68y + -1.04z <= 453.46
-2.85x + -9.97y + -8.94z <= 530.36
6.04x + -8.44y + 0.39z <= 172.29
-3.22x + 1.85y + 8.04z <= 662.83
-7.01x + 7.72y + 3.42z <= 172.53
-7.98x + -8.23y + -4.66z <= 899.55
3.27x + 5.45y + 8.22z <= 642.12
-8.14x + 4.08y + -2.47z <= 895.36
1.05x + 5.16y + 3.42z <= 959.11
9.07x + 4.54y + 3.78z <= 335.47
1.16x + 3.41y + 9.68z <= 603.53
1.44x + -8.54y + 4.19z <= 160.55
2.25x + 6.33y + 9.66z <= 980.33
0.8x + 2.31y + 4.62z <= 916.94
-3.78x + 9.63y + 9.92z <= 340.26
-3.31x + -1.81y + 8.89z <= 857.71
-7.62x + -6.73y + 0.45z <= 176.45
5.36x + 1.34y + -6.35z <= 323.22
-4.22x + -7.84y + -4.59z <= 198.66
-7.18x + 6.11y + -4.56z <= 527.45
-5.08x + -6.47y + 4.51z <= 311.32
1.77x + -2.21y + -6.14z <= 458.21
-0.51x + 7.61y + 3.85z <= 694.03
-3.89x + 2.48y + 8.22z <= 671.07
6.07x + -6.01y + -4.89z <= 777.38
1.58x + 2.58y + -6.61z <= 814.77
5.43x + 2.61y + -3.46z <= 976.15
-4.01x + -7.85y + -7.24z <= 886.27
-3.57x + 0.76y + -8.38z <= 168.51
5.84x + -3.95y + -0.8z <= 977.71
-1.22x + -7.17y + -9.13z <= 618.73
-8.99x + -8.09y + -7.43z <= 508.89
-4.22x + 2.25y + -2.26z <= 237.37
9.77x + -2.17y + -4.02z <= 185.06
1.45x + 9.83y + 8.04z <= 164.62
-0.39x + -5.6y + 0.5z <= 771.06
8.26x + -1.02y + -1.49z <= 711.07
-3.0x + -8.2y + 0.59z <= 141.3
-5.95x + 9.02y + 8.75z <= 863.26
6.12x + -1.01y + 9.9z <= 337.64
8.87x + -1.12y + -3.68z <= 678.84
4.77x + -4.85y + 4.8z <= 875.16
-6.14x + 5.08y + -6.03z <= 147.02
9.74x + -2.5y + -1.44z <= 393.39
-5.86x + -6.95y + 7.87z <= 204.08
4.91x + 4.02y + -0.93z <= 472.66
4.2x + -4.29y + 6.49z <= 851.37
6.1x + 4.95y + 6.45z <= 818.02
-4.6x + -1.48y + -4.35z <= 878.2
-9.02x + 2.93y + -5.18z <= 619.95
-5.06x + 0.67y + 5.3z <= 529.96
8.21x + 2.97y + 9.62z <= 713.87
