max 4.95x + -4.82y + -2.61z
-8.69x + -0.83y + 8.1z <= 680.92
-1.12x + 6.33y + -4.71z <= 396.71
5.86x + -4.59y + -3.62z <= 592.9
-6.9x + -6.47y + -4.06z <= 859.22
-7.42x + 1.74y + -3.46z <= 404.1
-1.44x + 4.32y + -0.21z <= 652.75
-3.18x + -8.04y + 2.05z <= 355.23
-8.77x + -0.41y + 7.44z <= 522.87
-7.42x + -5.89y + -0.02z <= 352.67
0.08x + 3.01y + -3.72z <= 276.13
-9.51x + -9.81y + -7.94z <= 483.08
1.57x + 3.67y + 2.27z <= 631.97
-0.94x + -4.57y + -0.61z <= 836.05
0.72x + 9.1y + -5.29z <= 933.56
5.59x + -7.08y + 7.39z <= 760.11
1.34x + 3.0y + 8.42z <= 493.29
1.02x + 4.49y + -3.68z <= 695.56
-3.38x + 9.7y + -0.2z <= 468.8
4.65x + -8.01y + 5.18z <= 529.32
8.39x + 4.69y + 7.19z <= 712.51
-5.17x + 4.88y + 1.78z <= 492.17
-3.42x + 7.75y + 8.71z <= 259.11
3.59x + -0.96y + -3.55z <= 618.39
-9.69x + 4.54y + 0.06z <= 954.92
-7.86x + -1.18y + 5.7z <= 790.68
2.64x + -4.07y + 7.06z <= 912.26
0.01x + -4.35y + 3.77z <= 813.33
2.26x + -4.02y + 5.72z <= 182.98
-7.97x + 4.51y + 6.06z <= 394.68
0.02x + 1.09y + 3.55z <= 772.91
-4.56x + -4.6y + -4.84z <= 101.2
7.7x + 4.91y + -1.57z <= 472.75
-7.88x + -4.72y + 1.02z <= 720.27
-6.02x + -6.41y + 1.35z <= 133.04
-2.99x + -1.94y + 8.88z <= 212.68
0.23x + -6.91y + -8.58z <= 850.31
-9.85x + 1.02y + -9.76z <= 937.26
-8.72x + -3.28y + 2.1z <= 237.09
6.32x + 0.73y + -8.82z <= 686.03
-2.8x + -1.25y + -4.99z <= 346.43
-2.64x + -3.86y + 8.36z <= 746.89
-7.9x + 8.57y + 3.72z <= 205.46
-2.04x + 9.81y + 5.46z <= 120.67
0.12x + -5.04y + -7.55z <= 935.23
6.41x + -7.31y + 7.3z <= 964.35
1.42x + -3.14y + -3.15z <= 335.14
6.62x + 8.12y + -4.17z <= 265.36
-2.67x + -0.22y + -1.12z <= 307.2
1.51x + -1.51y + 9.28z <= 924.57
9.55x + 4.82y + 3.32z <= 592.38
9.77x + -5.44y + 0.54z <= 434.26
8.07x + -2.8y + 0.29z <= 233.99
-1.52x + -7.24y + -4.67z <= 110.42
-6.73x + 4.73y + -8.47z <= 958.27
7.42x + -7.17y + -4.89z <= 792.65
9.82x + 9.19y + -8.65z <= 412.22
9.42x + 5.99y + -8.16z <= 604.21
-1.71x + -0.38y + -3.17z <= 936.83
3.23x + -2.78y + -9.29z <= 943.54
3.29x + 9.27y + -4.89z <= 911.6
-9.27x + 5.15y + -0.2z <= 923.61
9.66x + 6.72y + -1.02z <= 692.6
-2.46x + -8.07y + 9.3z <= 313.32
-5.2x + 5.43y + -0.08z <= 457.74
-8.47x + -6.12y + -4.15z <= 727.57
-5.85x + -5.18y + -8.28z <= 291.7
2.28x + -7.75y + -0.06z <= 970.06
-5.53x + 4.53y + -8.61z <= 652.71
0.89x + -2.75y + 3.22z <= 964.12
-6.17x + 2.86y + -3.07z <= 292.58
2.3x + -5.81y + -3.99z <= 861.76
-4.39x + 3.21y + 2.72z <= 934.32
0.96x + -3.16y + 5.28z <= 115.67
-0.08x + -3.05y + -4.27z <= 663.12
3.83x + -4.16y + 9.17z <= 908.32
5.57x + 8.14y + 9.04z <= 798.14
4.81x + 0.04y + -2.91z <= 985.19
-8.72x + 0.19y + 9.56z <= 843.41
9.23x + -2.03y + 5.24z <= 529.34
4.55x + -9.46y + 7.5z <= 432.41
-0.57x + 4.85y + -8.22z <= 256.89
2.41x + -7.55y + 7.34z <= 285.93
-5.24x + -5.34y + -3.2z <= 722.98
0.04x + -0.31y + -9.15z <= 493.29
-3.72x + 9.05y + 2.06z <= 878.9
7.03x + 6.25y + -8.44z <= 335.74
2.4x + -6.75y + -2.73z <= 378.04
-7.64x + 5.02y + 0.18z <= 895.34
-1.23x + 8.29y + 2.13z <= 837.9
-0.71x + 8.21y + -3.29z <= 438.51
5.91x + 4.44y + 8.58z <= 901.65
-5.81x + 6.24y + -7.25z <= 594.99
-3.82x + -5.72y + 7.23z <= 747.03
-9.27x + 2.37y + 1.47z <= 203.23
-0.01x + -3.7y + -1.72z <= 836.05
7.8x + 0.33y + 9.74z <= 289.76
-1.99x + 8.74y + -3.23z <= 694.23
2.01x + -0.49y + -0.46z <= 158.66
9.45x + -8.42y + 8.51z <= 298.46
-1.92x + 5.08y + -2.88z <= 391.73
-4.61x + -5.63y + -4.55z <= 759.86
-0.94x + -5.45y + 8.33z <= 541.56
-4.81x + -0.53y + 5.73z <= 389.94
8.42x + 9.21y + -5.6z <= 141.36
2.94x + -8.18y + 2.78z <= 788.92
9.83x + -3.6y + 8.15z <= 808.42
9.47x + 2.34y + -1.77z <= 408.18
1.21x + 9.05y + 3.83z <= 471.3
-1.59x + 4.97y + 2.49z <= 251.45
-1.86x + -7.73y + -9.18z <= 279.3
-9.62x + -9.51y + 8.33z <= 178.15
7.25x + 0.4y + -2.21z <= 870.74
-7.61x + 9.31y + -4.73z <= 487.8
-2.56x + -3.71y + -6.18z <= 274.41
-5.83x + -2.43y + 2.03z <= 278.51
-0.38x + -9.7y + -5.8z <= 357.42
-5.32x + 4.76y + 5.75z <= 958.06
6.82x + 5.77y + 6.87z <= 553.48
-5.89x + -1.81y + -1.34z <= 535.31
4.07x + 2.74y + 2.29z <= 862.25
-5.61x + -9.76y + 9.17z <= 846.81
5.4x + 2.18y + 5.44z <= 305.28
9.86x + -0.76y + -1.52z <= 167.99
8.77x + 4.61y + 9.13z <= 214.73
2.92x + -3.08y + -5.1z <= 135.46
5.95x + -3.43y + -9.67z <= 549.92
-5.37x + -4.09y + -6.04z <= 766.55
-1.2x + 0.16y + 9.87z <= 555.57
-1.45x + 2.14y + 6.67z <= 896.74
3.53x + -7.71y + 4.09z <= 734.71
-7.26x + 1.8y + 2.05z <= 355.99
2.7x + 8.06y + 6.44z <= 860.0
-2.98x + 6.99y + -1.15z <= 714.1
2.44x + 1.5y + 0.71z <= 174.62
-9.47x + 6.06y + 7.58z <= 775.86
-2.21x + -7.69y + -6.4z <= 737.09
2.13x + 8.27y + 7.1z <= 217.16
6.73x + -4.05y + -4.91z <= 539.92
3.06x + -9.31y + 5.46z <= 795.2
-6.89x + 3.08y + 4.57z <= 442.14
-0.04x + 2.51y + -6.3z <= 457.98
-3.05x + 0.75y + 4.76z <= 776.5
0.11x + -6.02y + 4.2z <= 421.82
2.35x + -7.52y + 1.78z <= 115.57
-9.83x + 5.78y + -2.0z <= 475.98
3.09x + 5.52y + 8.46z <= 932.38
2.2x + -4.86y + 4.5z <= 719.45
-7.45x + 5.26y + -9.96z <= 158.18
8.2x + -1.31y + -7.49z <= 772.97
6.49x + 5.48y + -9.6z <= 562.34
-0.45x + 9.1y + 1.44z <= 953.14
3.29x + -5.04y + -3.08z <= 940.22
1.74x + -7.44y + -4.13z <= 264.77
9.53x + -0.48y + -1.93z <= 353.49
7.2x + -5.07y + -2.62z <= 891.37
-0.43x + -3.92y + -6.3z <= 169.93
-1.44x + -3.1y + -2.51z <= 590.17
4.27x + -0.91y + -7.44z <= 515.21
-0.51x + -6.15y + -9.88z <= 379.65
-5.61x + -3.26y + 1.31z <= 100.59
-8.44x + -4.65y + 3.9z <= 257.21
1.16x + 8.25y + 5.78z <= 353.57
-6.6x + -3.35y + -9.21z <= 999.99
9.09x + -9.43y + -8.58z <= 869.33
-8.67x + -0.34y + 0.39z <= 836.31
-8.63x + 4.45y + 5.68z <= 375.02
-5.97x + 8.77y + -6.96z <= 144.41
6.45x + -2.43y + 4.8z <= 113.34
6.74x + 2.75y + 3.54z <= 522.02
0.38x + -8.77y + 7.52z <= 959.14
-5.27x + 9.88y + -8.43z <= 586.07
-2.58x + -4.47y + 3.4z <= 244.93
7.9x + -6.95y + 1.68z <= 289.83
5.74x + 3.28y + -7.61z <= 820.5
-9.17x + 2.19y + 2.61z <= 276.96
-7.32x + -0.58y + 7.27z <= 622.26
3.21x + 9.23y + 5.8z <= 453.46
-3.38x + 5.24y + -9.24z <= 771.08
-4.62x + -3.44y + -8.68z <= 220.45
0.39x + -0.23y + -9.08z <= 311.21
-7.78x + -8.79y + -5.36z <= 583.52
5.56x + 1.43y + -3.7z <= 659.36
6.86x + -7.12y + -5.37z <= 522.05
-1.92x + -9.14y + -0.35z <= 695.85
-5.5x + 4.49y + 3.36z <= 576.61
-1.88x + -3.81y + 8.71z <= 525.8
-6.27x + 1.14y + -8.94z <= 138.44
6.87x + -5.7y + -9.71z <= 242.89
-7.9x + 5.97y + 6.23z <= 874.53
-4.98x + -8.06y + 4.56z <= 650.43
-8.37x + -6.82y + 7.35z <= 321.56
-5.35x + 7.39y + -3.29z <= 957.23
-7.22x + 3.37y + -5.83z <= 780.71
3.23x + 5.26y + 0.58z <= 662.18
5.21x + -9.6y + -6.41z <= 521.56
8.99x + -6.16y + 1.84z <= 693.94
1.35x + -4.68y + -4.46z <= 898.48
5.32x + -2.84y + 6.52z <= 997.82
9.66x + -2.77y + -6.65z <= 847.79
8.88x + -4.35y + 7.38z <= 981.4
5.81x + -6.34y + -6.53z <= 125.64
-6.52x + -5.2y + 6.96z <= 326.08
-6.91x + 4.09y + 7.25z <= 393.26
4.44x + -1.13y + -3.92z <= 559.04
-6.31x + 5.41y + 7.89z <= 584.92
-4.76x + -6.31y + 2.44z <= 830.6
-1.95x + 4.15y + 9.0z <= 481.42
0.32x + -6.59y + -7.05z <= 360.5
0.35x + -1.81y + 3.62z <= 551.9
-3.19x + -9.27y + 3.39z <= 901.14
6.47x + 1.87y + 4.4z <= 123.32
-8.72x + 4.07y + 2.82z <= 780.87
-0.78x + 7.72y + 9.05z <= 462.04
-6.25x + 5.95y + -5.59z <= 746.59
5.84x + 9.84y + 9.48z <= 449.76
-7.59x + 3.79y + 0.51z <= 103.26
-8.67x + 4.98y + -5.64z <= 814.6
8.93x + 4.63y + 4.25z <= 451.55
-1.28x + 7.62y + 4.63z <= 196.85
1.33x + -8.59y + 4.42z <= 890.74
0.94x + -2.26y + -2.7z <= 420.88
-8.23x + 6.12y + 6.23z <= 771.3
-7.38x + 3.43y + -8.2z <= 668.35
-2.31x + 8.92y + 8.03z <= 747.72
-2.81x + -5.37y + -3.37z <= 750.06
0.8x + 0.58y + -8.78z <= 469.54
6.72x + 5.38y + -5.29z <= 781.23
-5.49x + 5.99y + -2.42z <= 214.42
-7.21x + -3.34y + 9.46z <= 398.13
-4.32x + -0.96y + -5.8z <= 236.09
6.82x + 4.82y + -9.8z <= 793.45
6.88x + -1.02y + -1.79z <= 519.87
-0.93x + 7.89y + 8.83z <= 925.95
0.63x + -7.11y + 7.7z <= 187.02
-5.06x + -5.3y + 1.73z <= 338.98
-4.09x + 9.73y + -0.34z <= 841.05
2.69x + 2.08y + 1.17z <= 922.09
3.95x + -4.09y + 5.95z <= 483.85
8.47x + -0.14y + -5.87z <= 201.85
-0.63x + -9.75y + -9.66z <= 472.39
-5.81x + -0.84y + 4.88z <= 123.5
-3.7x + 7.9y + -1.09z <= 481.85
0.79x + -6.71y + 9.39z <= 187.15
1.92x + -0.98y + 8.42z <= 895.5
-3.03x + 3.3y + -3.51z <= 692.32
-8.22x + 0.31y + -7.64z <= 749.88
4.63x + 1.89y + 6.35z <= 696.29
-5.78x + 1.08y + -7.2z <= 194.23
7.41x + -9.94y + 5.81z <= 617.96
-4.32x + 3.05y + 2.45z <= 978.6
-3.06x + 1.21y + 5.14z <= 343.49
7.18x + 3.22y + -5.23z <= 398.05
8.98x + 1.36y + 3.32z <= 981.12
-5.67x + 0.23y + -0.05z <= 395.25
-6.08x + 1.08y + -1.87z <= 546.0
7.01x + 1.82y + 3.89z <= 973.74
6.22x + 9.39y + 4.85z <= 991.86
-9.33x + 4.96y + 8.78z <= 672.88
-1.5x + -2.3y + 8.42z <= 460.59
-9.74x + 1.48y + 8.14z <= 693.24
0.28x + -7.71y + -3.73z <= 723.83
1.09x + -7.78y + -7.9z <= 970.58
4.61x + -2.38y + 0.21z <= 811.73
-6.31x + -8.08y + -9.12z <= 343.05
-0.95x + 5.37y + -2.0z <= 616.43
-1.66x + -4.77y + -1.41z <= 717.48
-5.86x + 2.3y + -3.48z <= 495.79
-0.59x + -3.39y + 8.37z <= 939.7
-6.77x + -1.82y + 6.77z <= 857.13
-7.62x + 1.88y + -3.31z <= 529.28
7.62x + 2.13y + -4.93z <= 939.07
-1.16x + 1.7y + -0.58z <= 265.56
0.72x + 3.58y + 6.7z <= 538.68
-9.39x + -0.89y + -9.14z <= 721.72
-1.95x + 3.3y + -8.67z <= 576.07
0.09x + -0.99y + 6.1z <= 144.15
8.81x + -4.39y + 7.49z <= 383.39
-0.15x + -3.16y + -6.19z <= 495.94
-8.67x + -6.8y + 3.19z <= 913.33
9.39x + 2.43y + 1.05z <= 354.23
-3.55x + -5.08y + -1.35z <= 589.45
1.33x + -2.83y + 8.1z <= 406.85
2.6x + 8.45y + -0.31z <= 909.9
-7.68x + -1.93y + -2.04z <= 211.69
-5.77x + -5.98y + 4.88z <= 955.41
-2.1x + 2.22y + 3.89z <= 455.97
5.27x + 0.3y + -4.87z <= 570.47
2.46x + -0.37y + 4.22z <= 802.62
-1.53x + 2.55y + 8.14z <= 190.08
-5.1x + 6.89y + -2.26z <= 512.9
-5.42x + 6.48y + 4.2z <= 911.09
-1.64x + 2.6y + 4.95z <= 465.3
-0.8x + 1.05y + 4.27z <= 273.24
-9.06x + 2.94y + 2.83z <= 530.46
-6.07x + 5.73y + 6.34z <= 911.2
-2.25x + 3.97y + 5.84z <= 493.73
1.32x + -7.53y + 7.44z <= 371.52
7.09x + -4.98y + 3.93z <= 811.93
4.68x + -5.77y + 0.35z <= 518.09
-1.46x + -0.6y + 1.12z <= 301.48
-7.95x + -3.6y + 5.06z <= 302.93
-7.67x + -5.09y + -3.77z <= 709.76
8.06x + -0.58y + 9.94z <= 903.53
7.58x + 8.36y + -7.04z <= 521.75
5.59x + 1.54y + 8.73z <= 812.5
6.2x + -7.17y + -3.06z <= 406.44
7.54x + 0.33y + -4.67z <= 688.61
-4.88x + 8.61y + -3.03z <= 202.81
-7.2x + 9.99y + 4.15z <= 412.67
-5.63x + 4.49y + 4.06z <= 186.36
-6.62x + 7.46y + -4.63z <= 779.9
9.51x + -0.89y + 3.9z <= 216.26
6.57x + -8.36y + -4.71z <= 986.56
-9.14x + 1.48y + -3.76z <= 543.44
4.65x + -5.31y + -3.02z <= 635.9
5.38x + -1.09y + 7.82z <= 691.53
-4.41x + -9.52y + 7.65z <= 728.78
-9.54x + -7.62y + 4.9z <= 963.38
-9.95x + 8.34y + -8.79z <= 659.49
-8.72x + 9.89y + -7.71z <= 236.94
-0.03x + 7.44y + 2.93z <= 896.16
4.36x + 2.25y + -0.79z <= 784.82
-7.06x + -6.22y + 9.53z <= 841.33
1.94x + 2.86y + 3.91z <= 564.34
1.61x + 5.92y + 4.48z <= 916.06
-5.96x + -2.59y + -7.33z <= 650.33
-8.53x + 9.71y + 3.07z <= 367.3
-2.74x + -5.23y + 4.33z <= 727.2
2.43x + 1.89y + -9.42z <= 627.46
9.47x + -4.16y + -7.08z <= 154.31
3.0x + 2.57y + 5.72z <= 906.89
5.37x + -7.91y + 2.79z <= 997.41
-5.78x + -2.51y + 4.48z <= 835.74
8.39x + -6.21y + 4.65z <= 850.84
3.8x + 4.78y + 6.86z <= 804.64
-2.17x + -5.65y + -5.76z <= 744.0
-2.47x + -2.29y + -1.42z <= 947.84
-4.14x + 2.82y + -4.08z <= 213.01
-1.21x + 7.86y + -3.82z <= 829.08
-6.69x + 9.75y + 3.28z <= 278.4
-3.07x + -0.58y + -5.62z <= 352.06
2.54x + -2.97y + 6.11z <= 185.48
1.47x + 1.21y + 3.83z <= 660.17
6.57x + 6.41y + -1.49z <= 222.04
-1.79x + -5.08y + 8.36z <= 398.57
9.66x + 0.19y + -4.33z <= 542.41
8.09x + -1.05y + 2.59z <= 986.92
9.7x + 4.93y + 4.28z <= 136.97
2.77x + -6.01y + 5.72z <= 894.2
5.97x + 4.44y + 5.37z <= 553.51
6.34x + -7.98y + 2.08z <= 405.03
1.47x + -6.89y + 4.99z <= 448.12
-2.77x + -9.99y + 0.68z <= 250.27
-6.84x + -4.81y + -7.64z <= 840.26
-2.44x + 7.94y + -8.83z <= 128.24
-2.39x + 6.43y + 7.77z <= 996.93
5.93x + -4.06y + -3.53z <= 471.18
-8.39x + 1.97y + 1.19z <= 125.55
-7.17x + 4.53y + 4.85z <= 911.04
-7.2x + -4.29y + 2.65z <= 843.31
-7.02x + -9.95y + -1.77z <= 520.45
-7.98x + 1.37y + -0.66z <= 102.28
-3.49x + -6.59y + -4.38z <= 460.46
-0.2x + 1.15y + 8.76z <= 153.97
0.4x + -7.39y + 6.1z <= 158.56
9.98x + 5.83y + 4.57z <= 112.92
5.72x + 8.68y + 9.12z <= 990.66
4.65x + 1.56y + -6.32z <= 792.45
-7.88x + 6.17y + 0.39z <= 534.74
5.03x + -9.06y + -8.77z <= 332.17
-3.73x + 0.95y + -7.14z <= 787.23
-1.19x + -4.77y + -2.75z <= 923.96
7.89x + 5.25y + -0.43z <= 780.26
5.16x + 1.93y + -7.71z <= 809.16
9.73x + 7.39y + 1.81z <= 752.41
-4.5x + 7.35y + 1.7z <= 796.13
7.93x + -6.35y + 0.5z <= 584.67
-7.58x + 2.35y + 0.83z <= 254.75
-2.53x + 1.65y + -4.03z <= 237.48
3.08x + 8.28y + 7.02z <= 714.69
-7.11x + -6.68y + 6.5z <= 195.53
6.89x + 8.27y + 9.19z <= 408.94
-2.87x + -7.53y + 0.82z <= 511.86
-1.62x + -9.7y + 3.51z <= 208.17
8.28x + 9.39y + 1.66z <= 264.8
2.74x + 3.6y + 3.51z <= 226.8
-2.0x + -4.97y + 1.74z <= 883.33
9.83x + 4.56y + -4.6z <= 513.52
1.43x + -2.06y + -6.27z <= 807.28
-8.69x + 4.69y + 8.61z <= 275.86
-2.14x + 0.59y + -9.53z <= 835.14
6.2x + 8.17y + 3.29z <= 569.62
-7.44x + 6.82y + -0.68z <= 427.78
-1.72x + -8.22y + 7.09z <= 763.44
7.46x + 2.48y + 8.02z <= 641.11
-7.38x + 2.93y + 5.45z <= 605.87
3.4x + -6.72y + -6.03z <= 365.72
8.34x + 1.86y + 3.93z <= 995.5
-5.88x + 4.04y + -0.31z <= 954.64
5.6x + 5.43y + -7.17z <= 461.41
2.01x + 6.04y + 7.29z <= 793.96
1.14x + -9.2y + 0.15z <= 939.59
9.11x + -9.58y + 8.9z <= 294.02
0.95x + -1.05y + 8.05z <= 984.44
2.91x + -1.64y + -9.81z <= 860.51
8.62x + 8.66y + -4.97z <= 552.53
-3.2x + 3.03y + 9.27z <= 974.44
-4.89x + 8.25y + 1.59z <= 166.96
-2.67x + -8.05y + 2.3z <= 836.84
-8.47x + 5.13y + -7.97z <= 399.4
-2.05x + -8.76y + 4.32z <= 164.05
-7.54x + 5.27y + -5.58z <= 926.96
8.14x + -2.91y + -3.01z <= 900.89
-7.17x + -8.41y + -6.04z <= 330.93
9.42x + 5.43y + -1.8z <= 723.47
-3.68x + 0.77y + -2.98z <= 249.56
-3.1x + -0.59y + -1.65z <= 130.78
-8.89x + 1.72y + 3.93z <= 192.86
1.23x + -4.34y + 2.06z <= 652.15
5.72x + 2.52y + 0.08z <= 769.4
-9.21x + -2.11y + -8.61z <= 765.04
-8.07x + -8.36y + 5.69z <= 931.55
0.65x + 3.01y + -2.54z <= 948.54
7.49x + -9.96y + -5.71z <= 421.58
-3.4x + -8.5y + -9.48z <= 730.84
-3.9x + 4.82y + -6.75z <= 361.89
6.34x + -4.06y + 0.96z <= 884.39
8.3x + -2.72y + 1.38z <= 726.42
-7.67x + -5.07y + -0.07z <= 215.81
3.95x + -9.9y + -8.25z <= 355.55
-8.37x + -0.12y + 8.03z <= 630.9
-0.69x + -3.23y + 0.61z <= 988.52
-0.47x + 6.24y + -3.94z <= 740.35
-1.11x + 8.08y + -9.96z <= 297.1
5.44x + 3.6y + 4.55z <= 312.71
5.86x + 5.01y + -1.51z <= 334.33
9.43x + -0.58y + 3.49z <= 734.54
-3.39x + -9.16y + -5.79z <= 446.34
-7.03x + 3.86y + 8.85z <= 225.42
-6.32x + -9.42y + -6.14z <= 387.63
-5.16x + -3.32y + -7.68z <= 425.88
7.81x + -5.45y + 8.59z <= 867.03
3.98x + 7.24y + -3.24z <= 590.71
8.14x + -4.97y + 0.53z <= 295.76
-3.91x + 9.39y + -9.95z <= 438.87
-2.16x + 6.13y + 5.37z <= 296.49
-7.12x + -4.88y + 4.75z <= 895.55
2.23x + -2.41y + 5.73z <= 922.1
-4.37x + -8.38y + -6.37z <= 408.5
-6.69x + -0.96y + -5.69z <= 747.92
2.6x + 4.53y + 7.7z <= 724.56
-1.9x + -4.0y + 0.06z <= 400.18
-0.07x + -1.55y + 9.35z <= 472.65
5.19x + -1.33y + -7.27z <= 366.99
4.41x + -7.6y + -2.13z <= 610.48
-4.8x + -6.98y + 4.56z <= 651.19
-6.19x + -0.62y + 7.22z <= 457.9
4.6x + -1.29y + -8.23z <= 862.26
-9.87x + -4.98y + -0.4z <= 373.01
-8.61x + -5.06y + 0.02z <= 446.89
-8.27x + 1.51y + -7.44z <= 523.58
7.17x + 3.18y + -4.67z <= 682.29
-0.91x + 0.62y + 9.03z <= 903.75
-6.39x + 3.01y + -3.7z <= 228.22
9.49x + -7.36y + 8.82z <= 712.08
-7.34x + 6.29y + 4.47z <= 244.52
5.06x + 5.19y + 9.12z <= 336.56
-6.86x + 2.52y + 8.95z <= 982.56
-9.79x + 6.26y + -4.19z <= 974.83
4.82x + -5.5y + -9.35z <= 928.51
-5.78x + -4.79y + 1.78z <= 443.87
-0.9x + -8.97y + 5.73z <= 451.94
4.63x + 9.79y + 3.29z <= 592.92
-3.34x + 0.42y + 5.74z <= 157.29
9.9x + -6.71y + -7.97z <= 262.29
7.87x + 3.93y + 6.07z <= 478.6
-2.61x + 4.68y + -5.48z <= 222.01
-4.5x + 3.94y + 2.6z <= 859.3
9.33x + 9.03y + -8.28z <= 634.26
3.05x + 9.02y + 2.68z <= 208.23
-7.09x + 7.74y + 3.83z <= 676.46
9.86x + -3.01y + 4.47z <= 140.96
-5.08x + -5.46y + -8.35z <= 404.45
-7.82x + 7.0y + 6.55z <= 140.3
-4.35x + 9.24y + 8.18z <= 232.59
9.55x + -4.5y + -3.78z <= 789.4
5.04x + -7.66y + -9.2z <= 494.96
-2.86x + -0.31y + 0.3z <= 361.78
6.96x + -6.16y + 7.3z <= 665.35
4.78x + -9.92y + -8.81z <= 950.98
4.16x + -3.99y + 7.49z <= 705.48
5.73x + -1.77y + 2.94z <= 910.07
2.87x + -8.08y + -3.97z <= 267.79
-9.29x + -4.78y + -3.81z <= 603.97
-2.66x + 2.59y + -9.55z <= 676.57
4.08x + -5.19y + -2.37z <= 216.08
-1.66x + -9.14y + 7.7z <= 266.42
4.95x + -6.79y + -0.53z <= 128.49
8.64x + 2.98y + 1.01z <= 830.69
-4.7x + 2.2y + -5.26z <= 106.51
-0.1x + -6.67y + 1.59z <= 197.07
8.9x + 3.79y + 4.34z <= 115.79
3.4x + -5.63y + -6.75z <= 734.13
-4.87x + 6.59y + -4.22z <= 454.1
-9.4x + -0.33y + -8.44z <= 100.02
-3.05x + -5.54y + -8.25z <= 795.83
6.78x + -6.52y + 0.18z <= 467.89
-7.33x + 9.12y + 4.13z <= 727.01
9.46x + 3.39y + 7.4z <= 848.22
5.78x + 4.27y + -4.05z <= 163.89
9.12x + -9.26y + 7.72z <= 618.78
4.17x + -1.28y + 4.39z <= 178.46
4.96x + -4.01y + 2.63z <= 154.26
2.0x + 3.33y + -8.62z <= 933.33
4.49x + -8.2y + 0.78z <= 904.41
-5.03x + 3.86y + 3.98z <= 278.41
-1.83x + 0.69y + 2.91z <= 151.8
7.5x + 6.31y + -0.25z <= 529.81
-7.79x + 9.46y + -1.1z <= 400.31
-2.98x + 7.97y + -1.14z <= 694.45
-9.23x + -3.41y + -6.5z <= 275.35
-7.9x + -1.08y + -4.85z <= 523.63
3.96x + 1.62y + 8.44z <= 978.11
-7.31x + 1.2y + 8.06z <= 641.14
-5.0x + -1.7y + -4.04z <= 696.15
-6.81x + 7.71y + 5.9z <= 333.78
4.31x + -6.66y + 0.27z <= 270.47
-7.96x + 7.5y + -5.02z <= 536.17
4.18x + 3.4y + -6.36z <= 718.07
6.64x + 4.12y + 5.72z <= 702.84
9.78x + -8.72y + -3.1z <= 658.8
-6.08x + 4.27y + 4.61z <= 404.46
8.82x + -5.3y + -1.17z <= 204.61
-2.61x + 9.43y + 4.04z <= 365.16
1.81x + -8.24y + 8.11z <= 665.96
0.73x + -0.59y + -8.1z <= 921.81
-7.09x + 5.59y + -2.26z <= 186.25
8.31x + 8.43y + -1.06z <= 169.58
5.86x + 1.72y + -9.15z <= 272.11
6.44x + 4.2y + 1.39z <= 137.41
-2.69x + 8.08y + -2.14z <= 754.99
7.26x + 0.81y + -9.88z <= 606.77
-7.71x + 9.12y + -9.24z <= 208.26
5.54x + 1.39y + 3.27z <= 590.85
2.65x + -7.59y + 3.96z <= 267.83
-2.16x + 1.49y + -1.53z <= 696.82
1.88x + -8.13y + 6.14z <= 550.54
-6.84x + 1.61y + 3.86z <= 571.88
1.96x + 1.57y + 2.0z <= 903.0
9.93x + -4.71y + -9.01z <= 890.69
9.96x + -0.69y + -0.08z <= 197.95
-6.17x + 8.41y + -7.22z <= 650.38
9.33x + -9.25y + -8.7z <= 482.37
-8.58x + 4.76y + -7.8z <= 654.63
-3.92x + -7.77y + 3.94z <= 341.95
-4.07x + 9.68y + -2.68z <= 775.94
-2.22x + -9.04y + 0.77z <= 317.23
6.81x + -7.11y + -8.35z <= 597.19
-2.58x + 1.02y + 5.06z <= 182.36
-2.25x + -4.73y + 6.57z <= 372.97
3.53x + 2.75y + -9.3z <= 370.87
6.86x + 6.76y + 9.51z <= 414.42
2.01x + 1.19y + -0.82z <= 518.38
9.03x + -8.53y + 5.83z <= 310.45
3.01x + -9.74y + 7.27z <= 496.53
-2.29x + 9.46y + 2.5z <= 699.98
-0.85x + -2.07y + -3.23z <= 163.8
-5.04x + 3.45y + -8.33z <= 616.84
-0.07x + 4.22y + 2.39z <= 272.73
-8.42x + 7.79y + 9.55z <= 210.07
4.55x + 5.94y + -5.26z <= 975.34
8.08x + -1.65y + 3.5z <= 470.48
7.84x + 5.19y + 5.28z <= 366.43
-5.99x + -1.98y + 3.32z <= 136.48
4.05x + -7.87y + -0.39z <= 302.64
-1.64x + -9.19y + -6.48z <= 872.99
-8.69x + -0.26y + -6.98z <= 824.5
-8.78x + -5.58y + -2.53z <= 417.1
-2.97x + -6.41y + -4.09z <= 691.31
-0.42x + -8.86y + -6.13z <= 369.83
-6.51x + -5.9y + 2.56z <= 361.6
6.71x + 9.01y + 0.96z <= 384.67
7.16x + 2.02y + -9.23z <= 609.98
1.6x + 5.32y + -2.02z <= 805.19
8.88x + 8.75y + -8.32z <= 735.83
8.22x + -6.8y + -1.07z <= 723.04
7.25x + 4.21y + 0.3z <= 660.55
2.77x + -9.26y + 1.53z <= 404.88
-0.13x + 8.52y + 1.91z <= 859.85
4.48x + 6.5y + 4.5z <= 164.38
7.37x + 2.55y + 6.55z <= 700.03
1.05x + -2.29y + 7.2z <= 915.29
3.27x + -5.81y + -4.09z <= 219.88
-5.51x + 8.13y + 5.65z <= 240.43
